ID,Living Area,Total Area,Above the Ground Area,Basement Area,Neighbors Living Area,Neighbors Total Area,Bedrooms,Bathrooms,Floors,Waterfront,View,Condition,Grade,Year Built,Year Renovated,Zipcode,Latitude,Longitude,Price
3530430155,113,331,113,0,109,341,2,1.5,1.5,0,0,4,8,1976,0,98198,47.3804,-122.318,2520000000.0
1423200110,74,877,74,0,101,877,2,1.0,1.0,0,0,3,6,1958,0,98058,47.4563,-122.184,2700000000.0
1842390130,243,1845,243,0,232,1234,4,2.5,2.0,0,0,4,8,1984,0,98052,47.7014,-122.12200000000001,9750000000.0
924000040,76,777,76,0,130,777,2,1.0,1.0,0,0,4,7,1941,0,98177,47.7256,-122.361,4860000000.0
4206901550,170,281,85,85,165,371,3,2.5,1.0,0,0,3,7,1926,0,98105,47.6557,-122.32700000000001,8250000000.0
7940700260,151,421,151,0,128,443,3,2.5,2.0,0,0,3,8,1987,0,98034,47.7148,-122.205,6331800000.0
7899800045,84,475,84,0,130,476,3,1.5,1.0,0,0,3,6,1973,0,98106,47.5238,-122.35600000000001,1605000000.0
1823099028,166,3008,166,0,212,4046,3,2.0,1.0,0,0,3,7,2007,0,98045,47.4826,-121.698,6600000000.0
4391600035,162,652,162,0,108,886,3,1.75,2.0,0,0,3,7,1934,1978,98010,47.3264,-122.038,7650000000.0
3343301393,306,730,223,83,235,921,5,3.5,2.0,0,0,3,9,2001,0,98006,47.5463,-122.19200000000001,11848320000.0
6819100111,234,241,155,79,212,334,4,2.5,2.0,0,0,5,8,1925,0,98119,47.6434,-122.35799999999999,16875000000.0
1250200786,196,222,100,96,157,408,5,2.0,1.0,0,0,4,6,1906,0,98144,47.5979,-122.29700000000001,5400000000.0
6708200320,343,1021,170,173,159,1074,4,4.75,1.0,0,0,4,7,1962,0,98028,47.768,-122.251,8985000000.0
9165100260,121,360,101,20,145,360,3,1.5,1.0,0,0,3,7,1956,0,98117,47.6821,-122.39200000000001,10755000000.0
6300000337,227,881,115,112,121,528,5,2.0,1.0,0,0,4,7,1900,1955,98133,47.7056,-122.34,8250000000.0
3879900750,118,97,100,18,146,118,2,2.5,2.0,0,0,3,8,2009,0,98119,47.6273,-122.359,8685000000.0
9325800005,65,561,65,0,91,630,2,1.0,1.0,0,0,3,6,1950,0,98133,47.7172,-122.34,3712500000.0
1795500060,96,803,96,0,119,803,3,1.0,1.0,0,0,4,7,1962,0,98042,47.3631,-122.116,2976000000.0
3158500460,192,435,192,0,174,426,3,2.5,2.0,0,0,3,8,2013,0,98038,47.3545,-122.056,5392500000.0
7197350050,184,891,110,74,179,907,3,1.75,1.0,0,0,3,8,1977,0,98052,47.6617,-122.137,7612500000.0
6431500283,124,382,96,28,117,430,3,1.0,1.0,0,0,4,7,1921,0,98103,47.6916,-122.352,6142500000.0
4305500180,299,578,299,0,274,578,4,3.0,1.5,0,0,3,9,2009,0,98059,47.4813,-122.12899999999999,8774250000.0
8045600130,156,886,100,56,175,886,4,2.75,1.0,0,0,4,7,1979,0,98028,47.739,-122.243,6375000000.0
9835800320,193,812,123,70,166,812,4,1.75,1.0,0,0,4,8,1967,0,98032,47.3749,-122.291,4500000000.0
7227500910,64,490,64,0,105,451,2,1.0,1.0,0,0,4,5,1942,0,98056,47.4953,-122.18700000000001,2085000000.0
2822049210,151,2114,151,0,150,1659,3,1.5,1.0,0,0,3,7,1970,0,98032,47.3611,-122.29299999999999,2475000000.0
7974700112,235,603,159,76,199,490,4,2.5,1.5,0,0,3,8,1975,0,98115,47.6737,-122.28399999999999,9750000000.0
7701990560,290,2026,290,0,309,2026,4,2.75,2.0,0,0,4,10,1993,0,98077,47.7083,-122.073,12600000000.0
9541600060,232,1837,232,0,157,1428,5,2.75,1.0,0,3,4,8,1959,0,98005,47.5938,-122.17399999999999,11985000000.0
3179101050,148,538,148,0,214,585,2,1.75,1.5,0,0,3,8,1940,0,98105,47.6709,-122.27600000000001,10084860000.0
8159600360,209,344,209,0,209,344,4,2.5,2.0,0,0,3,9,2003,0,98034,47.7247,-122.165,8400000000.0
1839900080,88,743,88,0,210,793,3,1.0,1.0,0,0,3,7,1968,0,98034,47.7193,-122.184,5025000000.0
3630090110,276,199,231,45,267,225,4,3.5,2.5,0,0,3,10,2006,0,98029,47.5463,-121.995,10350000000.0
1245001216,203,1027,149,54,187,797,3,2.75,1.0,0,0,4,7,1973,0,98033,47.6893,-122.208,10500000000.0
9169600096,170,836,124,46,174,702,2,1.5,1.0,0,2,3,8,1957,0,98136,47.5281,-122.38799999999999,10800000000.0
223049087,102,793,102,0,145,746,3,1.0,1.0,0,0,4,7,1957,0,98118,47.5162,-122.26100000000001,4155000000.0
9211010840,279,836,279,0,301,513,4,2.5,2.0,0,0,3,8,2008,0,98059,47.4987,-122.147,7950000000.0
518500610,248,347,159,89,242,346,3,2.75,1.0,0,0,3,10,2013,0,98056,47.5299,-122.20299999999999,11982000000.0
225039029,180,522,133,47,135,510,3,1.5,1.0,0,0,4,7,1941,0,98117,47.6818,-122.38799999999999,7875000000.0
2487200490,307,492,226,81,198,696,3,2.5,2.0,0,2,3,8,2008,0,98136,47.5178,-122.389,10050000000.0
9178600560,90,423,90,0,139,423,2,1.0,1.0,0,0,4,7,1907,0,98103,47.6561,-122.33200000000001,10350000000.0
3893100319,129,1086,129,0,98,806,3,1.75,1.0,0,0,4,7,1966,0,98033,47.7002,-122.19200000000001,6750000000.0
2354300845,94,557,94,0,192,668,3,1.0,1.0,0,0,3,5,1900,0,98027,47.5281,-122.031,3150000000.0
191100665,97,778,97,0,222,884,2,1.0,1.0,0,0,3,7,1959,0,98040,47.5627,-122.221,9450000000.0
3401700255,287,8093,147,140,237,8215,4,2.0,1.0,0,0,4,7,1974,0,98072,47.7275,-122.12200000000001,8925000000.0
7708180040,271,613,271,0,281,613,4,2.75,2.0,0,0,3,8,2012,0,98059,47.4909,-122.14399999999999,9375000000.0
2781250530,126,250,126,0,126,250,2,2.5,2.0,0,0,3,6,2003,0,98038,47.3492,-122.025,3375000000.0
5315100476,235,766,133,102,235,1021,5,2.75,1.0,0,0,4,7,1953,0,98040,47.5875,-122.24,11403750000.0
7189800095,279,468,279,0,101,468,4,2.5,2.0,0,0,3,8,2006,0,98133,47.708999999999996,-122.35,7500000000.0
1323089184,225,8215,145,80,144,5279,3,2.5,1.0,0,0,4,7,1985,0,98045,47.4828,-121.71799999999999,6787500000.0
3629990110,151,234,151,0,151,290,3,2.25,2.0,0,0,3,7,2005,0,98029,47.5493,-121.99799999999999,7125000000.0
2154500060,398,1588,230,168,329,1578,5,3.0,1.0,0,3,3,9,1972,2007,98040,47.5473,-122.211,25575000000.0
323059327,405,1008,405,0,330,749,4,3.5,2.0,0,0,3,11,2008,0,98059,47.5066,-122.148,15375000000.0
5561700340,196,690,196,0,195,719,3,2.5,2.0,0,0,4,7,1978,0,98031,47.3935,-122.169,4785000000.0
3902300450,203,917,130,73,203,854,4,2.5,1.0,0,0,4,8,1979,0,98033,47.6926,-122.186,9450000000.0
1489300005,396,696,298,98,223,775,5,3.75,2.0,0,0,3,10,2014,0,98033,47.6845,-122.20700000000001,23970000000.0
1085610030,259,6920,259,0,259,2289,4,2.5,2.0,0,0,3,9,1997,0,98053,47.6628,-122.056,10882500000.0
9552700140,269,956,134,135,214,956,5,2.25,1.0,0,0,3,8,1985,0,98006,47.5461,-122.15100000000001,10125000000.0
6806100420,171,427,171,0,200,441,3,2.5,2.0,0,0,3,7,2005,0,98058,47.4661,-122.145,4485000000.0
2624049167,194,1105,166,28,202,1028,3,1.5,1.0,0,0,3,7,1954,0,98118,47.5362,-122.26700000000001,6923250000.0
1721800190,120,568,76,44,116,568,2,1.5,1.0,0,0,3,6,1945,0,98146,47.5088,-122.338,4500000000.0
5249804825,124,668,124,0,151,535,3,2.0,1.5,0,0,4,7,1923,0,98118,47.5601,-122.265,8175000000.0
6751100205,109,995,109,0,131,998,2,1.0,1.0,0,0,4,7,1955,0,98007,47.5893,-122.135,6750000000.0
324069112,410,1535,410,0,326,4686,4,4.0,2.0,0,0,3,11,2013,0,98075,47.5914,-122.027,19875000000.0
200350070,272,517,172,100,239,1026,3,2.75,1.0,0,0,3,9,2004,0,98072,47.7648,-122.164,8398500000.0
7504050090,261,1323,261,0,261,1170,3,2.5,2.0,0,0,3,11,1991,0,98074,47.6396,-122.054,10800000000.0
8121200460,188,1018,188,0,182,955,3,2.5,2.0,0,0,3,8,1983,0,98052,47.7251,-122.11,7950000000.0
6332940070,225,483,225,0,209,694,4,2.5,2.0,0,0,3,8,2003,0,98155,47.7402,-122.31700000000001,7650000000.0
7234600098,123,128,104,19,168,164,3,3.0,2.0,0,0,4,8,2005,0,98122,47.6126,-122.31299999999999,8281500000.0
1443500725,125,701,125,0,128,693,3,1.0,1.5,0,0,3,6,1914,0,98118,47.5345,-122.274,4200000000.0
4083304355,142,335,142,0,153,390,4,1.75,1.5,0,0,4,7,1913,0,98103,47.6529,-122.334,10125000000.0
3438502200,248,1573,124,124,115,650,4,2.75,1.0,0,0,4,7,1958,0,98106,47.542,-122.36399999999999,6675000000.0
1102000527,409,857,409,0,200,613,4,3.75,3.0,0,3,3,11,2001,0,98118,47.5427,-122.265,21562500000.0
3630070010,97,250,97,0,115,248,2,1.0,1.0,0,0,3,7,2005,0,98029,47.5471,-121.99600000000001,4650000000.0
1498303700,267,1114,267,0,159,464,5,2.0,2.0,0,0,3,8,1921,0,98144,47.5861,-122.295,11700000000.0
2821079081,231,31524,231,0,177,12019,4,2.0,1.0,0,0,3,8,2002,0,98022,47.2725,-121.929,8850000000.0
339350150,254,532,254,0,205,466,3,2.75,2.0,0,0,3,9,2004,0,98052,47.6862,-122.09299999999999,10125000000.0
1923300315,159,278,79,80,126,418,2,1.75,1.0,0,0,5,7,1925,0,98103,47.68600000000001,-122.351,8475000000.0
943100689,124,905,82,42,135,1198,3,2.0,1.0,0,0,4,7,1974,0,98024,47.5644,-121.898,4874250000.0
1950900005,87,661,87,0,108,661,3,1.0,1.5,0,0,4,7,1958,0,98032,47.3756,-122.29700000000001,2775000000.0
4151800375,89,581,89,0,135,562,2,1.0,1.0,0,1,4,6,1942,0,98033,47.6646,-122.20200000000001,9900000000.0
9542801310,233,919,149,84,180,790,3,2.25,1.0,0,0,3,8,1978,0,98023,47.2988,-122.374,4005000000.0
8085400586,330,833,330,0,319,1191,4,2.75,2.0,0,0,3,10,2014,0,98004,47.6322,-122.209,26250000000.0
9320990140,160,398,160,0,165,403,3,2.5,2.0,0,0,3,7,1999,0,98148,47.431999999999995,-122.329,5099250000.0
4232400010,163,396,163,0,197,396,5,1.0,2.0,0,0,3,8,1902,0,98112,47.6246,-122.31200000000001,11707500000.0
2426049079,98,1861,98,0,164,1003,3,1.0,1.0,0,0,3,6,1943,0,98034,47.7281,-122.235,4950000000.0
538000390,192,436,192,0,186,436,5,2.5,2.0,0,0,3,7,1999,0,98038,47.3539,-122.024,5062500000.0
9528102996,143,96,143,0,146,287,3,1.75,3.0,0,0,3,8,2014,0,98115,47.6765,-122.32,8235000000.0
7518504130,137,360,79,58,154,350,3,2.0,1.0,0,0,5,7,1928,0,98117,47.6808,-122.382,9945000000.0
8024200674,117,131,117,0,117,131,3,1.5,3.0,0,0,3,8,2007,0,98115,47.6988,-122.31700000000001,6915000000.0
304100090,139,501,139,0,139,552,4,2.25,2.0,0,0,3,7,1999,0,98001,47.3378,-122.262,3225000000.0
5028602020,171,664,171,0,158,634,3,2.25,2.0,0,0,3,7,1989,0,98023,47.2843,-122.352,3825000000.0
8718500095,161,840,161,0,170,883,3,1.5,1.0,0,0,3,7,1956,0,98028,47.7402,-122.255,6225000000.0
1890000169,118,171,118,0,134,175,3,2.5,3.0,0,0,3,8,2009,0,98105,47.662,-122.324,8175000000.0
3876300890,237,832,139,98,211,857,4,2.75,1.0,0,0,4,7,1968,0,98034,47.7278,-122.177,7275000000.0
1402000070,164,3078,110,54,231,1858,4,2.25,1.0,0,0,4,8,1965,0,98058,47.4413,-122.15100000000001,5850000000.0
2303900045,424,6920,424,0,353,6920,4,2.5,2.0,0,4,5,12,1948,1985,98177,47.7282,-122.37200000000001,23700000000.0
2783100160,175,743,116,59,173,768,4,1.75,1.0,0,0,4,7,1960,0,98133,47.7576,-122.333,5625000000.0
6669010290,203,661,203,0,203,750,4,2.5,2.0,0,0,5,8,1978,0,98032,47.3709,-122.285,4800000000.0
7589700055,115,199,115,0,124,491,2,1.25,2.0,0,0,3,8,2014,0,98117,47.6884,-122.374,8175000000.0
9475710040,206,579,206,0,206,497,4,2.5,2.0,0,0,3,7,2001,0,98059,47.4887,-122.15,4370625000.0
6184700100,143,716,143,0,124,589,2,1.0,1.0,0,0,3,7,1930,1979,98117,47.7005,-122.35799999999999,8985000000.0
4278900055,187,255,93,94,170,371,4,2.75,1.0,0,0,3,8,1917,2014,98122,47.6053,-122.291,8985000000.0
9126100861,158,194,119,39,151,143,3,3.5,2.0,0,0,3,8,2008,0,98122,47.6055,-122.305,8355000000.0
461004095,150,464,85,65,149,464,3,1.75,1.0,0,0,3,7,1954,0,98117,47.681000000000004,-122.37200000000001,7710000000.0
4307330070,236,668,236,0,237,530,4,2.5,2.0,0,2,3,7,2003,0,98056,47.4793,-122.18,6292500000.0
9294300615,226,1095,131,95,232,745,4,1.75,1.0,0,4,3,8,1950,0,98115,47.6807,-122.26700000000001,13875000000.0
2115510300,133,975,104,29,140,754,3,2.25,1.0,0,0,3,8,1983,0,98023,47.318000000000005,-122.391,3690000000.0
1777500060,261,870,143,118,261,870,5,2.5,1.0,0,0,4,8,1968,0,98006,47.5707,-122.12799999999999,7915500000.0
873900240,190,537,190,0,188,614,4,2.5,2.0,0,0,3,7,2002,0,98198,47.3527,-122.315,3840000000.0
6788201781,247,362,137,110,218,362,4,2.0,1.5,0,0,4,7,1923,0,98112,47.6398,-122.306,13290000000.0
5700004525,284,924,168,116,459,989,3,2.25,1.5,0,2,4,9,1930,0,98144,47.57899999999999,-122.28399999999999,14550000000.0
2591020140,135,460,106,29,143,506,3,2.5,1.0,0,0,4,8,1988,0,98033,47.6955,-122.18299999999999,7125000000.0
3021059155,113,557,113,0,131,1220,3,1.0,1.0,0,0,5,7,1961,0,98002,47.2811,-122.214,2422500000.0
7234601544,209,169,154,55,209,170,3,3.0,2.0,0,0,3,8,2002,0,98122,47.6108,-122.30799999999999,9900000000.0
4197400005,227,1950,153,74,169,1159,4,2.25,1.0,0,2,4,8,1954,0,98166,47.4559,-122.344,6825000000.0
8910500471,105,723,105,0,193,986,3,1.0,1.0,0,0,3,8,1954,0,98177,47.708999999999996,-122.363,6105000000.0
3023059012,158,10886,158,0,180,1135,4,1.0,1.5,0,0,4,6,1942,0,98055,47.4497,-122.212,5848500000.0
1900600040,139,660,70,69,111,660,5,1.5,1.0,0,0,5,6,1920,0,98166,47.4692,-122.35,3975000000.0
1049010300,153,440,104,49,153,481,4,2.0,1.0,0,0,3,7,1972,0,98034,47.7359,-122.18,6525000000.0
5381000072,209,939,126,83,143,994,5,3.0,1.0,0,0,3,8,2005,0,98188,47.4524,-122.28399999999999,5249250000.0
6648500390,180,603,133,47,174,835,3,2.25,1.0,0,0,3,8,1979,0,98042,47.3565,-122.149,3285000000.0
5469502170,256,1994,196,60,236,1221,4,2.0,1.0,0,0,4,9,1979,0,98042,47.3818,-122.165,6899250000.0
2095600150,166,404,166,0,166,399,4,2.5,2.0,0,0,3,7,1993,0,98031,47.3994,-122.204,3900000000.0
9406530090,229,473,229,0,208,475,4,2.5,2.0,0,0,3,8,2005,0,98038,47.3622,-122.041,5055000000.0
4022900571,235,1091,137,98,185,1114,5,2.0,1.0,0,0,3,7,1962,0,98155,47.7754,-122.291,5775000000.0
7366100080,261,924,130,131,250,924,5,2.5,1.0,0,0,4,7,1967,0,98168,47.4715,-122.33,4770000000.0
4219400520,282,464,193,89,266,464,4,2.25,2.0,0,3,4,9,1926,0,98105,47.6565,-122.27799999999999,26025000000.0
3362401000,232,379,156,76,143,284,3,2.0,1.5,0,0,5,7,1922,0,98103,47.6813,-122.346,10425000000.0
824059293,220,1011,220,0,220,883,3,2.25,2.0,0,0,4,7,1980,0,98004,47.5827,-122.197,14152500000.0
3438503045,72,592,72,0,117,646,2,1.0,1.0,0,0,3,6,1947,0,98106,47.5423,-122.351,2475000000.0
2976800749,135,673,135,0,135,672,4,2.0,1.0,0,0,3,6,1959,0,98178,47.5056,-122.25399999999999,2250000000.0
623069068,141,19829,141,0,245,19829,3,1.0,1.5,0,3,5,8,1988,0,98027,47.5081,-122.09299999999999,6375000000.0
7550801225,133,659,133,0,138,464,4,1.0,1.5,0,0,3,7,1906,0,98107,47.6725,-122.396,7500000000.0
4109600306,85,479,85,0,157,478,2,1.0,1.0,0,0,3,6,1909,0,98118,47.5499,-122.26899999999999,7125000000.0
3762900010,202,668,202,0,170,710,5,3.25,2.0,0,0,4,7,1982,0,98034,47.7078,-122.234,7095000000.0
6619510060,188,1177,188,0,184,715,4,3.0,2.0,0,0,3,7,1982,0,98177,47.7689,-122.37899999999999,7485000000.0
7334500800,128,1010,128,0,96,1010,3,1.0,1.0,0,0,3,7,1977,0,98045,47.4653,-121.745,4492500000.0
9528104910,196,278,196,0,165,371,4,3.25,2.0,0,0,3,8,2001,0,98115,47.6769,-122.32799999999999,11940000000.0
4475000170,239,511,239,0,186,520,4,3.0,2.0,0,0,3,8,1999,0,98058,47.4286,-122.185,5550000000.0
7352200450,332,1857,323,9,223,593,4,3.25,1.5,1,4,4,7,1915,1965,98125,47.7087,-122.27600000000001,30750000000.0
7732650040,313,984,313,0,274,924,4,2.5,2.0,0,0,3,10,1999,0,98007,47.6591,-122.147,17025000000.0
5151600195,170,1165,104,66,187,1165,4,1.75,1.0,0,0,4,8,1958,0,98003,47.3348,-122.324,4248000000.0
3178100065,210,558,119,91,196,556,4,1.5,1.0,0,0,3,8,1954,0,98115,47.6743,-122.26899999999999,10141515000.0
1562000120,236,929,119,117,210,802,4,2.5,1.0,0,0,3,8,1964,0,98007,47.6208,-122.141,9900000000.0
2767603160,122,441,122,0,126,266,2,1.0,1.5,0,0,4,7,1928,0,98107,47.6729,-122.38,8625000000.0
8100900115,117,447,91,26,117,597,3,1.75,1.5,0,0,3,6,1922,0,98108,47.5495,-122.31,3885000000.0
1023089140,161,3834,161,0,244,3834,3,2.0,1.0,0,0,3,8,1974,1989,98045,47.4914,-121.76299999999999,9975000000.0
5451210150,233,918,233,0,233,929,5,2.25,2.0,0,0,3,8,1972,0,98040,47.5339,-122.223,14325000000.0
8656300385,158,1775,158,0,153,1406,3,1.0,1.0,0,0,3,6,1986,0,98014,47.656000000000006,-121.913,4575000000.0
2026049183,114,140,114,0,125,131,2,1.5,3.0,0,0,3,8,2000,0,98125,47.7265,-122.314,4874250000.0
669000350,428,780,259,169,200,464,3,3.0,2.0,0,2,3,8,1947,1999,98144,47.5854,-122.292,18675000000.0
3354400060,101,785,101,0,101,744,2,1.0,1.0,0,0,3,6,1952,2009,98001,47.2685,-122.23100000000001,3570000000.0
2856101845,92,473,87,5,176,473,2,1.75,1.0,0,0,3,6,1906,0,98117,47.6787,-122.391,5025000000.0
8731902680,149,658,118,31,201,790,3,2.25,1.0,0,0,4,8,1968,0,98023,47.3146,-122.384,3270000000.0
1022049182,57,806,57,0,120,1128,1,1.0,1.0,0,0,4,5,1976,0,98198,47.4095,-122.29,2625000000.0
1645000580,176,769,176,0,131,775,4,2.5,1.0,0,0,3,7,1968,1997,98022,47.2089,-122.00299999999999,4050000000.0
9268850290,150,98,143,7,129,87,3,2.25,3.0,0,0,3,8,2009,0,98027,47.5396,-122.02600000000001,6750000000.0
5035300570,213,464,106,107,213,464,3,2.0,1.0,0,0,4,8,1938,0,98199,47.6521,-122.413,9750000000.0
5490700085,162,763,162,0,112,628,5,2.0,1.0,0,0,3,7,1956,0,98155,47.7694,-122.321,5100000000.0
5631500594,170,922,111,59,158,922,3,2.25,1.0,0,0,3,7,1987,0,98028,47.7408,-122.236,5250000000.0
6821102100,75,602,75,0,178,557,2,1.0,1.0,0,0,5,6,1942,0,98199,47.6493,-122.398,7650000000.0
2652500225,158,334,147,11,158,334,3,2.75,1.0,0,0,3,7,1909,0,98119,47.641999999999996,-122.36,8625000000.0
4309700190,306,2641,306,0,329,2451,4,2.5,2.0,0,0,3,9,1998,0,98059,47.5072,-122.11200000000001,10875000000.0
4140090240,240,860,133,107,239,877,3,2.25,1.0,0,0,5,8,1977,0,98028,47.7691,-122.262,7800000000.0
3764800630,121,752,121,0,123,752,3,1.5,1.0,0,0,3,7,1965,0,98034,47.7328,-122.20100000000001,4350000000.0
8691350200,356,1128,356,0,330,1026,4,2.5,2.0,0,0,3,10,1998,0,98075,47.5953,-121.986,13263750000.0
2725069150,262,899,262,0,275,807,3,2.5,2.0,0,0,3,10,1991,0,98074,47.6249,-122.024,10650000000.0
3013300830,95,405,95,0,175,417,2,1.0,1.0,0,0,3,7,1912,0,98136,47.5311,-122.384,6150000000.0
1081800070,247,1040,247,0,194,1033,4,2.25,2.0,0,0,4,8,1972,0,98059,47.4722,-122.131,6375000000.0
7276100145,136,645,136,0,154,470,3,2.0,1.0,0,0,5,6,1932,0,98133,47.7619,-122.34299999999999,5174250000.0
1825079086,279,4289,279,0,240,4572,4,2.5,2.0,0,0,3,9,1996,0,98053,47.6471,-121.964,10500000000.0
6145600865,137,357,137,0,137,357,4,2.0,1.5,0,0,5,7,1928,0,98133,47.7042,-122.352,6738750000.0
1454100056,148,464,100,48,124,464,3,1.0,1.5,0,0,5,6,1930,0,98125,47.7232,-122.289,5325000000.0
5647900120,179,804,104,75,170,891,4,2.5,1.0,0,0,3,7,1981,0,98001,47.3261,-122.26,3759000000.0
259600910,131,919,97,34,146,750,5,1.5,1.0,0,0,3,7,1964,0,98008,47.6348,-122.118,7275000000.0
8645510230,210,824,128,82,199,692,3,2.25,1.0,0,0,3,7,1977,0,98058,47.4653,-122.176,4980000000.0
1530900290,211,344,143,68,188,344,3,2.5,1.0,0,0,3,8,1990,0,98072,47.735,-122.15899999999999,7125000000.0
2141320230,185,749,185,0,193,728,4,2.25,2.0,0,0,5,8,1976,0,98006,47.5584,-122.137,10650000000.0
291310340,231,332,159,72,134,147,3,3.5,2.0,0,0,3,8,2005,0,98027,47.5338,-122.06700000000001,8250000000.0
3541700170,131,1486,131,0,176,1173,3,2.0,1.0,0,0,3,7,1966,0,98166,47.478,-122.35799999999999,4866750000.0
8718500075,120,769,120,0,145,807,3,1.5,1.0,0,0,5,7,1956,0,98028,47.7403,-122.256,5940000000.0
9187200045,196,464,196,0,170,464,4,1.5,2.0,0,0,4,8,1900,0,98122,47.6024,-122.296,9375000000.0
8562770050,251,322,153,98,226,266,3,3.5,2.0,0,0,3,8,2005,0,98027,47.5359,-122.072,9405000000.0
1839910300,95,921,95,0,136,840,3,1.0,1.0,0,0,4,7,1972,0,98034,47.7218,-122.176,4499250000.0
1432600560,110,819,110,0,114,741,3,1.0,1.0,0,0,3,6,1959,0,98058,47.4616,-122.184,2504250000.0
6403500570,277,689,277,0,212,713,5,2.75,2.0,0,0,3,8,1996,0,98059,47.4944,-122.162,7477500000.0
318390180,160,558,160,0,185,580,3,2.0,1.0,0,0,3,8,2004,0,98030,47.3573,-122.2,4485000000.0
8661000089,210,1262,120,90,107,1258,3,2.75,1.5,0,0,4,6,1948,0,98022,47.2099,-122.001,2999250000.0
8825900245,242,379,162,80,200,379,5,2.25,2.0,0,0,5,7,1909,0,98115,47.6757,-122.309,10184100000.0
3324069541,307,1955,222,85,209,2173,4,3.5,2.0,0,0,5,9,1992,0,98027,47.5197,-122.041,10425000000.0
7560000050,226,325,183,43,226,317,3,3.5,2.0,0,0,3,7,2000,0,98005,47.589,-122.165,10950000000.0
5420300270,193,699,118,75,111,696,4,2.25,1.0,0,0,4,7,1985,0,98030,47.3762,-122.18299999999999,3472500000.0
2436700666,110,139,102,8,132,123,2,2.25,2.0,0,0,3,9,2004,0,98105,47.6666,-122.285,8260500000.0
955000430,114,145,97,17,102,114,2,1.25,2.0,0,0,3,9,2009,0,98112,47.6193,-122.304,8100000000.0
6821102170,205,794,112,93,203,740,4,2.0,1.0,0,1,4,8,1954,0,98199,47.6498,-122.396,11912310000.0
291310270,148,189,148,0,134,127,3,2.5,2.0,0,0,3,8,2005,0,98027,47.5341,-122.06700000000001,5625000000.0
8835200330,136,416,136,0,130,412,3,2.5,2.0,0,0,5,7,1980,0,98034,47.723,-122.162,5999250000.0
1085621740,210,332,210,0,191,332,4,2.5,2.0,0,0,3,7,2014,0,98092,47.3384,-122.18,4590000000.0
5307100280,169,772,122,47,165,780,3,2.25,1.0,0,0,5,7,1960,0,98005,47.5849,-122.169,10200000000.0
9521100867,128,104,128,0,121,130,3,3.25,3.0,0,0,3,8,2008,0,98103,47.6617,-122.34899999999999,7125000000.0
823069074,247,6070,247,0,264,6879,4,2.5,2.0,0,0,3,8,1988,0,98027,47.4969,-122.06,7845000000.0
7519000170,120,478,120,0,130,373,3,2.5,1.5,0,0,4,7,1920,0,98117,47.6838,-122.36200000000001,10350000000.0
3298200320,116,687,116,0,91,706,4,1.75,1.0,0,0,5,6,1959,0,98008,47.62,-122.12,6675000000.0
3226049466,174,669,87,87,174,747,2,1.75,1.0,0,0,3,7,1951,0,98115,47.6946,-122.32799999999999,5100000000.0
1026069095,297,18898,297,0,297,18898,3,2.5,1.0,0,0,3,10,2000,0,98077,47.7614,-122.015,12585000000.0
3191000030,169,680,169,0,225,714,3,2.25,2.0,0,0,3,8,1983,0,98034,47.7133,-122.21700000000001,7349250000.0
7904700134,127,84,102,25,127,85,3,3.25,2.0,0,0,3,8,2006,0,98116,47.5636,-122.38799999999999,5850000000.0
7524950870,196,993,196,0,206,766,4,2.25,2.0,0,0,4,8,1979,0,98027,47.5614,-122.08200000000001,8475000000.0
4443800385,137,379,97,40,121,379,2,1.0,1.0,0,0,3,7,1949,0,98117,47.6842,-122.39299999999999,11671500000.0
6666830250,227,394,227,0,275,435,4,2.5,2.0,0,0,3,8,2013,0,98052,47.7048,-122.113,10682970000.0
3304300210,250,742,250,0,263,742,4,2.75,2.0,0,0,3,9,2012,0,98059,47.4831,-122.135,8580000000.0
9534400010,232,810,139,93,176,835,4,1.75,1.0,0,0,4,8,1966,0,98004,47.6304,-122.205,14487000000.0
3024059057,515,1492,360,155,322,1531,4,4.5,2.0,0,0,3,9,2003,0,98040,47.5455,-122.214,24750000000.0
2475900840,69,650,69,0,102,815,2,1.0,1.0,0,0,3,6,1932,0,98024,47.5655,-121.89,3870000000.0
1890000275,180,331,161,19,146,331,3,1.5,2.0,0,0,4,8,1916,0,98105,47.6618,-122.325,12225000000.0
2877102495,79,297,79,0,113,399,3,1.5,1.0,0,0,3,6,1929,0,98117,47.6791,-122.36200000000001,6675000000.0
301402140,137,261,137,0,137,268,3,2.25,2.0,0,0,3,7,2012,0,98002,47.3457,-122.21700000000001,3750000000.0
4298100240,248,2623,248,0,248,2984,3,2.5,2.0,0,0,3,9,1993,0,98077,47.7637,-122.05,9900000000.0
5101405067,120,502,120,0,147,592,3,1.75,1.5,0,0,3,7,1925,1992,98115,47.6988,-122.32,8040000000.0
5100401414,81,592,81,0,124,592,2,1.0,1.0,0,0,3,7,1938,1994,98115,47.6924,-122.322,7350000000.0
3797310150,167,857,167,0,183,857,4,2.5,2.0,0,0,3,7,1994,0,98022,47.1927,-122.015,4275000000.0
1624079057,150,3444,150,0,203,8093,4,1.0,1.5,0,0,3,7,1943,0,98024,47.5654,-121.929,6450000000.0
526059199,175,1486,175,0,169,1063,3,1.75,1.5,0,0,4,7,1950,0,98011,47.7663,-122.20100000000001,5970000000.0
